date,target,item_id
2/5/2023,435570,Close
2/6/2023,435370,Close
2/7/2023,435020,Close
2/8/2023,434500,Close
2/9/2023,434130,Close
2/12/2023,433820,Close
2/13/2023,434130,Close
2/14/2023,434110,Close
2/15/2023,450180,Close
2/16/2023,451120,Close
2/19/2023,452050,Close
2/20/2023,452020,Close
2/21/2023,415600,Close
2/22/2023,415490,Close
2/23/2023,417000,Close
2/25/2023,417590,Close
2/26/2023,426810,Close
2/27/2023,430920,Close
2/28/2023,433370,Close
3/1/2023,438150,Close
3/2/2023,446470,Close
3/4/2023,525000,Close
3/5/2023,501000,Close
3/6/2023,498890,Close
3/7/2023,491350,Close
3/9/2023,486670,Close
3/11/2023,439200,Close
3/12/2023,432200,Close
3/13/2023,448170,Close
3/14/2023,459910,Close
3/15/2023,460460,Close
3/16/2023,456320,Close
3/18/2023,459880,Close
3/19/2023,538000,Close
4/3/2023,515100,Close
4/4/2023,507800,Close
4/5/2023,507950,Close
4/6/2023,507060,Close
4/8/2023,507830,Close
4/9/2023,499900,Close
4/10/2023,503310,Close
4/11/2023,508020,Close
4/13/2023,508980,Close
4/15/2023,508400,Close
4/16/2023,511440,Close
4/17/2023,513050,Close
4/18/2023,517600,Close
4/19/2023,517030,Close
4/20/2023,514050,Close
4/24/2023,517460,Close
4/25/2023,516020,Close
4/26/2023,522010,Close
4/27/2023,532830,Close
4/29/2023,541830,Close
4/30/2023,545930,Close
5/1/2023,550510,Close
5/2/2023,540520,Close
5/3/2023,535240,Close
5/4/2023,536840,Close
5/6/2023,533370,Close
5/7/2023,525430,Close
5/8/2023,534040,Close
5/9/2023,531840,Close
5/10/2023,529510,Close
5/11/2023,530360,Close
5/13/2023,520900,Close
5/14/2023,514070,Close
5/15/2023,520050,Close
5/17/2023,510850,Close
5/18/2023,510980,Close
5/20/2023,513530,Close
5/21/2023,517480,Close
5/22/2023,521360,Close
5/23/2023,520480,Close
5/24/2023,513060,Close
5/25/2023,514320,Close
5/27/2023,517850,Close
5/28/2023,515120,Close
5/29/2023,517170,Close
5/30/2023,512520,Close
5/31/2023,508340,Close
6/1/2023,510890,Close
6/3/2023,510230,Close
6/6/2023,507990,Close
6/7/2023,494390,Close
6/8/2023,490840,Close
6/10/2023,493390,Close
6/11/2023,469830,Close
6/12/2023,481750,Close
6/13/2023,498810,Close
6/14/2023,488550,Close
6/15/2023,488100,Close
6/17/2023,493180,Close
6/18/2023,491980,Close
6/19/2023,486840,Close
6/20/2023,489390,Close
6/21/2023,485730,Close
6/22/2023,497130,Close
6/24/2023,508610,Close
6/25/2023,499400,Close
6/26/2023,497810,Close
6/27/2023,492820,Close
6/28/2023,492230,Close
7/1/2023,498220,Close
7/2/2023,499340,Close
7/3/2023,502000,Close
7/4/2023,500750,Close
7/5/2023,500950,Close
